羅馬字	漢字	頻率
yiang	羊	49
yiang	揚	7
yiang	樣	4
yiang-de	羊隊	5
yiang-de	養了	1
yiang-de-go	羊隊個	1
yiang-de-li	羊隊裏	1
yiang-de-li-go	羊隊裏個	1
yiang-go	羊個	2
yiang-go	樣個	1
yiang-gyin	羊圈	2
yiang-gyin-li	羊圈裏	3
yiang-kʽæ	揚開	5
yiang-kʽæ-de	揚開了	5
yiang-kʽæ-liao	煬開了	1
yiang-kʽæ-liao-go	煬開了個	1
yiang-li	洋里	14
yiang-liu	楊柳	1
yiang-mao	羊毛	3
yiang-moh	羊牧	3
yiang-seh	樣色	3
yiang-shih	樣式	1
yiang-shih-go	樣式個	2
yiang-sing-siu-teh	養性修德	1
yiang-tang-yiang	樣打樣	2
yiang-yiang	樣樣	36
yiang-yiu	羊油	1
yiao-dong	搖動	3
yiao-nyiæn	效驗	16
yiao-yiao	搖搖	2
yiao-ʽôh	搖惑	2
yih	葉	4
yih-bæn	葉爿	2
yih-kyiah-sah-ha-tʽu-da	亦甲撒哈土大	1
yih-læ	葉徠	1
yih-sao	翼梢	3
yin	鹽	12
yin	言	1
yin-cʽih	現出	12
yin-cʽih-læ	現出來	8
yin-cʽih-læ-go	現出來個	1
yin-cʽih-tong	現出東	2
yin-dzæ	現在	45
yin-dzæ-go	現在個	1
yin-dzæ-ni	現在呢	1
yin-go	鹽個	1
yin-kʽæ	延開	1
yin-kʽæ-kyʽi	延開去	1
yin-nyü	言語	1
ying	贏	4
ying	營	2
ying	引	1
ying-dao	引導	30
ying-de	贏了	1
ying-dza-li	營寨裏	1
ying-gyü	刑具	1
ying-hyi-teh	贏喜得	1
ying-ko	贏過	1
ying-ping	營兵	1
ying-sing	淫心	1
ying-ts	贏仔	1
ying-tsih	形跡	1
ying-vah	刑罰	13
ying-vah-li	刑罰裏	1
ying-yiu	引誘	1
yiu	有	943
yiu	油	9
yiu	又	8
yiu-bing-go	有病個	6
yiu-cʽü	有趣	4
yiu-da	猶大	48
yiu-da-go	猶大個	1
yiu-de	有了	6
yiu-foh	有福	2
yiu-fông-li	油坊裏	1
yiu-go	有個	37
yiu-ho	有夥	6
yiu-ih	有益	4
yiu-ih-go	有一個	1
yiu-jü	有如	1
yiu-kwun-li	油罐裏	1
yiu-kʽeo	有口	1
yiu-lao	有佬	9
yiu-lao-de	有佬了	1
yiu-leh	有了	2
yiu-leh	有勒	1
yiu-ming-deo	有名頭	3
yiu-ming-deo-go	有名頭個	1
yiu-ming-go	有名個	1
yiu-pah	猶八	1
yiu-shih-go	有雪個	1
yiu-sing	有星	29
yiu-sing	有身	11
yiu-su	有數	1
yiu-teh	有得	6
yiu-teh-go	有得個	12
yiu-tih	猶滴	1
yiu-tih-go	有的個	1
yiu-tin	有點	7
yiu-tʽa	猶太	22
yiu-tʽa-go	猶太個	2
yiu-tʽæ-koh	猶太國	10
yiu-veng	有份	11
yiu-yü	有餘	5
yiu-yü-peh-dzing	有餘不剩	1
yiu-yüong	有勇	1
yiu-ze	有罪	1
yiu-ziu	有壽	1
yiu-ʽoh	誘惑	1
yiu-ʽæn	有限	4
yiu-ʽæn-go	有限個	2
yiæ	耶	2
yiæ-din	埃田	9
yiæ-dæ	懈怠	5
yiæ-gyih	埃及	96
yiæ-gyih-go	埃及個	11
yiæ-ko-nyi-üô	耶哥尼亞	2
yiæ-lah	耶拉	1
yiæ-li-ko	耶利哥	3
yiæ-li-mi	耶利米	3
yiæ-lu	睚魯	1
yiæ-lu-sah-leng	耶路撒冷	34
yiæ-lu-sah-leng-go	耶路撒冷個	3
yiæ-meo-li	耶母利	1
yiæ-pu-si	耶布西	1
yiæ-pu-z	耶布士	1
yiæ-seh	埃色	1
yiæ-seh	耶色	1
yiæ-si	耶西	2
yiæ-su	耶穌	763
yiæ-su-go	耶穌個	25
yiæ-su-kyiao	耶穌教	23
yiæ-su-kyiao-go	耶穌教個	2
yiæ-su-yi-zin	耶穌以前	1
yiæ-tʽiah	耶帖	1
yiæ-z	耶是	3
yiæ-ʽo-wô	耶和華	155
yiæ-ʽo-wô-go	耶和華個	24
yü	雨	7
yü	於	1
yü	與	1
yü-be	預備	9
yü-be-hao-kæn-go	預備好間個	2
yü-be-nyih	預備日	1
yü-be-nyih-go	預備日個	1
yü-cün	圍轉	3
yü-dziu	宇宙	3
yü-kô	愈加	43
yü-leh	圍勒	1
yü-ling-ping	御林兵	1
yü-long-kæn	圍攏間	1
yü-sin	預先	16
yü-to	餘多	10
yü-to-go	餘多個	3
yü-tông	餘黨	1
yü-yin	預言	1
yü-yüih	逾越	6
yü-yüih-tsih	逾越節	3
yüih	穴	11
yüih	越	11
yüih	月	2
yüih-fah	越發	14
yüih-feh-z	越弗是	1
yüih-gying	越近	1
yüih-hyüong	越兇	1
yüih-kying	月經	2
yüih-kyʽi	抈去	1
yüih-liang	月亮	3
yüih-long	越弄	3
yüih-læ	抈來	1
yüih-to	越多	4
yüih-veng	月分	2
yüing	雲	15
yüing-djü	雲柱	2
yüing-dong	運動	2
yüing-jih	雲集	1
yüing-kyʽi	運氣	1
yüing-li	雲裏	3
yün	園	13
yün	遠	8
yün-cü	園主	1
yün-cʽü	遠處	1
yün-go	園個	1
yün-go	遠個	1
yün-gying	遠近	1
yün-kwu	緣故	29
yün-kʽæ	遠開	1
yün-li	園裏	3
yün-li-go	園裏個	2
yün-nga	園外	2
yün-shü	懸勢	1
yün-shü-di	懸勢地	1
yün-tin	遠點	1
yün-yün	遠遠	12
yüoh-sing	樂聲	1
yüong	用	170
yüong	雄	4
yüong	榮	1
yüong-djôh	用着	2
yüong-dziang	用場	1
yüong-feh-djôh	用弗着	1
yüong-feh-wun	用弗完	1
yüong-feh-wun-go	用弗完個	1
yüong-go	用個	4
yüong-l̆a	用拉	1
yüong-ngeo	雄牛	1
yüong-nying	傭人	8
yüong-sæn-yiang	雄山羊	2
yüong-wu-yiang	雄湖羊	1
yüong-wun-de	用完了	1
yüong-wô	榮華	81
yüong-wô-go	榮華個	5
yüong-yi	容易	7
yüong-yi-go	容易個	1
yüong-yiang	雄羊	4
yüong-ziu	容受	1
yüô-boh	雅泊	1
yüô-feh	雅弗	6
yüô-feh-go	雅弗個	3
yüô-fæn	雅番	1
yüô-fæn-go	雅番個	1
yüô-koh	雅各	183
yüô-koh-de	雅各了	1
yüô-koh-dzing-gyiu	雅各仍舊	1
yüô-koh-go	雅各個	21
yüô-kyiah	夏甲	17
yüô-kying	雅斤	1
yüô-kôh	雅各	23
yüô-kôh-go	雅各個	6
yüô-li	雅利	1
yüô-lih	雅列	5
yüô-læn	雅蘭	3
yüô-ming	雅憫	1
yüô-pah	雅八	1
yüô-sih	雅薛	1
yüô-tin	瑕點	1
yüô-w̆ô	夏娃	3
yüô-yüô-si	嗄嗄嘶	1
z	是	1078
z	字	1
z	時	1
z	自	1
z-de	是了	8
z-djông	時常	8
z-dzih-kwu-kô	市值估價	1
z-dzing	事成	1
z-dzong	自從	5
z-fi-sing	是非心	1
z-go	是個	22
z-jün	自然	10
z-jün-r-jün	自然而然	2
z-ka	是介	302
z-ka	時介	4
z-ka-go	是介個	19
z-keh-deo	是箇頭	1
z-ken	事幹	215
z-kyin	示劍	12
z-kyin-go	示劍個	6
z-kʽah	㖷喀	4
z-kʽeh	時刻	2
z-lah	示拉	5
z-lin	示臉	1
z-mi-bih	士米別	1
z-min-zông	市面上	6
z-neh	士納	1
z-ngæn	字眼	3
z-nyih	事業	2
z-nô	士拿	4
z-po	示玻	1
z-pô	示巴	4
z-shü	時世	14
z-shü-go	時世個	1
z-ts	士子	1
z-tsi	時節	3
z-tsih	時節	1
z-tsin	時節	1
z-tʽi	事體	47
z-we	侍衛	3
z-we-deo-go	侍衛頭個	2
z-we-go	侍衛個	1
z-yün	寺院	2
z-yün-li	寺院裏	1
z-yüoh	時疫	1
z-z	時時	2
z-zing	時辰	3
z-ʽeo	時候	344
z-ʽeo	侍候	1
za	柴	5
za-kyi	寨基	1
za-lông	豺狼	3
zah-cʽih-læ	𧼰出來	1
zah-cʽih-læ-go	𧼰出來個	1
zah-deo	石頭	48
zah-deo-go	石頭個	1
zah-deo-zông	石頭上	5
zah-hwe	石灰	1
zah-ngæn	石巖	2
zah-tsʽiu-go	賊臭個	1
zah-yiu	石油	1
zah-yiu-go	石油個	1
zao	造	37
zao-cʽih	造出	7
zao-dzing	造成	6
zao-go	造個	5
zao-hao	造好	1
zao-hwô	造化	4
zao-hwô-ts	造化之	1
zao-kyʽi	造起	1
zao-leh	造勒	1
zao-li	槽裏	1
zao-li	皂吏	1
zao-veh	造物	2
ze	罪	86
ze	隨	20
ze-bin	隨便	9
ze-cong	罪中	2
ze-go	罪個	2
ze-gyi	隨其	1
ze-i	隨意	1
ze-ko	罪過	1
ze-kyʽin	罪愆	21
ze-ming	罪名	12
ze-ming-go	罪名個	2
ze-ng	隨爾	1
ze-nyih	罪孽	8
ze-nying	罪人	38
ze-nying-go	罪人個	5
ze-siu	隨手	12
ze-tsi	罪祭	5
ze-ôh	罪惡	5
ze-ôh-go	罪惡個	1
ze-ôh-ts	罪惡之	1
ze-ʽeo	隨後	1
zeh	賊	1
zeh-keh-leng-teng	雜箇愣敦	1
zeh-kʽo	賊窠	2
zeh-tsʽih-peh-la	雜七不剌	1
zeo	愁	3
zeo-meng	愁悶	9
zi	自	150
zi-be-de	齊備了	1
zi-dong	齊動	5
zi-go	自個	82
zi-kô	自家	2
zi-kô-nying	自家人	7
zia	謝	3
zia	邪	3
zia-bing	邪病	1
zia-eng	謝恩	3
zia-hao-ts	謝好仔	1
zia-jih	邪術	1
zia-kyiao	邪教	3
zia-kʽæ-kyʽi	邪開去	1
zia-zia	謝謝	8
ziah	若	162
ziah-kông	若講	1
ziah-wô	若話	2
ziah-yiu	若有	2
ziah-z	若是	115
ziang	像	182
ziang	橡	1
ziang	牆	1
ziang-i	像意	1
ziang-jü	橡樹	5
ziang-kyiah	像腳	1
ziang-kyiah	牆腳	1
ziang-liang-koh	像兩國	1
ziao-deo	兆頭	16
zih	食	2
zih	射	1
zih-bin	舌辯	1
zih-deo	舌頭	3
zih-deo-go	舌頭個	1
zih-peng	蝕本	1
zih-sah	蝕煞	1
zih-tsin	射箭	1
zih-tsin-go	射箭個	1
zin	前	10
zin-deo	前頭	69
zin-deo-go	前頭個	6
zin-liang	錢糧	4
zin-ming-dông	前明堂	1
zin-zin-ʽeo-ʽeo-go	前前後後個	1
zin-ʽeo	前後	1
zing	尋	31
zing	甚	1
zing-deo	盡頭	5
zing-deo-go	盡頭個	1
zing-djoh	尋着	7
zing-djôh	尋着	9
zing-djôh-de	尋着了	1
zing-djôh-go	尋着個	1
zing-do-tsiu	甚大咒	2
zing-feh-djoh	尋弗着	4
zing-feh-djôh	尋弗着	7
zing-go	尋個	1
zing-hyü-to	甚許多	1
zing-kyʽi	尋去	1
zing-leh-tao	尋勒到	1
zing-li	城裏	30
zing-læ	尋來	1
zing-nga	城外	1
zing-nyih	淨日	2
zing-si	尋死	1
zing-to-siao	盛多少	1
zing-ts-ü	甚至於	1
zing-tæn-lôh	靜帶落	1
zing-z	淨是	1
zing-z-tsʽao-nao	尋事吵鬧	1
zing-zing	尋尋	2
zing-zing	盛盛	2
zing-zing	靜靜	2
ziu	就	860
ziu	受	81
ziu-go	受個	6
ziu-ko	受過	5
ziu-ko-ts	受過仔	1
ziu-kwʽu	受苦	1
ziu-kwʽu-go	受苦個	1
ziu-kying	受驚	1
ziu-leh	受了	1
ziu-leh	受勒	1
ziu-næn	受難	3
ziu-shü	壽歲	19
ziu-sông-liao	受傷了	1
ziu-tsiang	就將	1
ziu-tsʽa	就差	1
ziu-tʽæ	受胎	8
ziu-tʽæ-de	受胎了	2
ziu-tʽæ-go	受胎個	2
ziu-veng-li	壽墳裏	1
ziu-wô	就話	1
ziu-yüong	受用	2
ziu-z	就是	274
ziu-z-ka	就是介	2
ziu-ze	受罪	3
ziu-ʽæ	受害	3
zo	坐	31
zo-kæn	坐間	11
zo-leh	坐勒	8
zo-loh	坐落	1
zo-læ	坐來	7
zo-lôh	坐落	7
zo-lôh-ts	坐落仔	1
zo-mun-de	坐滿了	1
zo-tih	坐的	1
zo-tih-go	坐的個	1
zo-tong	坐東	2
zo-tong-go	坐東個	1
zo-ts	坐仔	3
zo-tæn-loh	坐帶落	1
zo-tæn-long	坐帶攏	1
zo-tæn-lôh	坐帶落	4
zo-we	座位	30
zo-we	坐位	2
zo-we-zin	座位前	2
zo-ze	坐罪	1
zo-zih	坐席	5
zo-zih-go	坐席個	4
zoh	𧮙	1
zoh-mô	𧮙罵	2
zæn-tʽu	饞唾	7
zô-nyih	昨日	3
zôh-cʽih-læ	鑿出來	1
zôh-cʽih-læ-go	鑿出來個	1
zôh-mô	𧮙罵	4
zông	上	37
zông	嚐	1
zông	狀	1
zông-cü	上主	9
zông-cü-go	上主個	4
zông-deo	上頭	18
zông-deo-go	上頭個	2
zông-djôh	嘗着	1
zông-hao-nyiang	上好樣	1
zông-hao-s-nyiang-go	上好斯樣個	1
zông-ko	嚐過	1
zông-kong-go	上工個	4
zông-kying	上緊	3
zông-kyʽi	上去	10
zông-kʽong-pʽô	尚恐怕	2
zông-læ	上來	1
zông-læ-go	上來個	1
zông-ngen	上岸	1
zông-sæn	上山	1
zông-teng	上頂	6
zông-teng-go	上頂個	2
zông-tsʽia	尚且	1
zông-tʽin	上天	1
zông-veng	上文	1
zông-we	上位	2
zông-yü	上諭	1
zông-zin	上前	13
zông-zin-go	上前個	1
zông-ʽô	上下	2
æ	愛	23
æ	哀	1
æ-dziang	哀杖	1
æ-go	愛個	1
æ-gyiu	哀求	1
æ-kying	愛敬	19
æ-kying-go	愛敬個	1
æ-lin	哀憐	32
æ-lin-go	哀憐個	1
æ-lin-sing	哀憐心	1
æ-læ-æ-kyʽi	愛來愛去	1
æ-sih	愛惜	45
æ-sih-go	愛惜個	2
æ-sih-ng-go	愛惜爾個	1
æ-sih-sing	愛惜心	3
æ-sing	愛心	7
æ-sing-go	愛心個	1
æ-ts	愛子	1
æ-tʽong	哀慟	1
æ-tʽong	哀痛	1
ô	啞	1
ô-deo	丫頭	37
ô-deo-go	丫頭個	3
ô-ts	椏枝	16
ô-ts	啞子	9
ô-ts-go	椏枝個	1
ô-ts-li	椏枝裏	1
ô-wông	啞喤	13
ô-wông-siang	啞喤相	1
ôh	惡	13
ôh-doh	惡毒	1
ôh-go	惡個	11
ôh-i	惡意	1
ôh-iao	惡要	2
ôh-iao-siang	惡要想	2
ôh-iao-siang	惡要相	1
ôh-kwun	惡貫	2
ôh-kwun-mun-ying	惡貫滿盈	1
ôh-kyü	惡鬼	1
ôh-lô	屋落	1
ôh-nyih	惡逆	1
ôh-nying	惡人	10
ôh-nyiæn	惡念	1
ôh-sing-go	惡心個	1
ôh-to	惡多	2
ôh-z	惡事	1
ôh-ziang	惡像	5
ôh-ôh-go	惡惡個	2
ông	怏	1
ông-de	怏了	8
ông-tsao-tsao	怏糟糟	1
ü	於	12
ü	餵	7
ü-ts	椅子	3
ü-z-wu	於是乎	1
ü-ü	餵餵	1
ün	怨	1
ün-dziu	怨仇	2
ün-kyʽi	怨氣	4
ün-kyʽi	冤氣	1
ün-kyʽi-go	怨氣個	1
ün-kô	冤家	8
ün-sing	怨聲	1
ün-wông	冤枉	4
ün-ʽeng	冤恨	2
ün-ʽeng	怨恨	2
üong	永	36
üong	勇	1
üong-feh	永弗	1
üong-feh-si	永弗死	1
üong-foh	永福	2
üong-foh-go	永福個	1
üong-go	勇個	1
üong-kwu	永古	2
üong-kwu-tsʽin-tsʽiu	永古千秋	4
üong-leh	擁勒	1
üong-sang	永生	4
üong-sang-üong-si	永生永世	1
üong-shü	永世	2
üong-si	永世	5
üong-tsi	擁擠	2
üong-weh	永活	6
üong-weh-go	永活個	3
üong-yün	永遠	78
üong-yün-go	永遠個	8
üong-üong	勇勇	2
üong-ʽo	永禍	2
üô-da	亞大	6
üô-da-go	亞大個	2
üô-dah	亞達	1
üô-dah-go	亞達個	1
üô-di-lih-kyüô	亞提律迦	1
üô-fah-sah	亞法撒	6
üô-gô-to-gyi-li	亞伽多奇利	3
üô-ha-z	亞哈士	2
üô-jih	亞述	3
üô-jih-bih	亞實別	1
üô-jih-go	亞述個	1
üô-jih-kyi-nô	亞實基拿	1
üô-keh-pʽo-go	亞革破個	2
üô-ken	亞干	1
üô-kyi	亞基	1
üô-kyi-bôh	亞基薄	1
üô-kyi-lao	亞基老	1
üô-kyiah	亞甲	1
üô-kying	亞金	2
üô-kæ-üô	亞該亞	2
üô-lah-lah	亞拉臘	1
üô-lah-pah	亞拉伯	1
üô-leh	亞勒	1
üô-leh-fi-go	亞勒腓個	3
üô-leh-veng	亞勒文	1
üô-leh-wô	亞勒華	1
üô-leng-pô-kʽoh	亞倫巴哭	1
üô-li-li	亞利利	1
üô-li-mô-tʽa	亞利馬太	1
üô-li-mô-tʽa-go	亞利馬太個	1
üô-liah	亞略	2
üô-lih-sæn-da	亞力山大	1
üô-lo-ti	亞羅底	1
üô-læn	亞蘭	9
üô-læn-go	亞蘭個	2
üô-me-li-kyüô	亞美利加	1
üô-meng	亞們	4
üô-meng	亞門	2
üô-meng	亞捫	1
üô-mi-nô-dah	亞米拿達	2
üô-mo-li	亞摩利	6
üô-mo-tʽah	亞摩塔	1
üô-mô-leh	亞瑪勒	1
üô-mô-lih	亞瑪力	2
üô-næ	亞乃	1
üô-næ-go	亞乃個	1
üô-nô	亞拿	6
üô-nô-go	亞拿個	3
üô-pah	亞伯	9
üô-pah-lah-hen	亞伯拉罕	131
üô-pah-lah-hen-go	亞伯拉罕個	19
üô-pah-læn	亞伯蘭	63
üô-pah-læn-go	亞伯蘭個	4
üô-pah-mah-si	亞伯麥西	1
üô-pi-da	亞比大	1
üô-pi-mi-lih	亞比米力	23
üô-pi-mi-lih-go	亞比米力個	1
üô-pi-mô-li	亞比瑪利	1
üô-pi-üoh	亞比鬰	2
üô-pi-üô	亞比亞	2
üô-pi-üô-tʽah	亞庇亞塔	1
üô-pô	亞巴	3
üô-sah	亞撒	2
üô-shih	亞設	3
üô-shih-go	亞設個	1
üô-shü-li	亞書利	1
üô-si-neh	亞西納	3
üô-si-üô	亞細亞	2
üô-sô	亞所	2
üô-tin	雅典	1
üô-tông	亞當	21
üô-tông-go	亞當個	1
üô-tʽu-læn	亞土蘭	3
üô-vi-teh	亞未得	1
üô-wu-sah	亞戶撒	1
üô-wô-ti	亞華底	1
üô-yüô	亞雅	1
üô-ʽo-li-pô-mô	亞何利巴瑪	6
üô-ʽo-li-pô-mô-go	亞何利巴瑪個	1
ʽa	鞋	3
ʽa-ta	鞋帶	2
ʽa-ts	鞋子	1
ʽah	狹	1
ʽah-kôh	合國	1
ʽah-li	何裏	53
ʽah-li-læ	何裏來	3
ʽah-long	合攏	1
ʽah-tsah	狹窄	2
ʽah-tsah-go	狹窄個	2
ʽah-tsʽah	狹拆	1
ʽah-ʽah-go	狹狹個	1
ʽang	行	16
ʽang-dong	行動	1
ʽang-i-dong-zing	行意動靜	2
ʽang-jih	行實	1
ʽang-jü-go	杏樹個	1
ʽang-jün	行善	1
ʽang-kyiao	行教	2
ʽang-kʽæ	行開	2
ʽang-kʽæ-kyʽi	行開去	4
ʽang-leh	行勒	2
ʽang-lôh	行落	2
ʽang-nying	杏仁	1
ʽang-si-li	行洗禮	3
ʽang-si-li-go	行洗禮個	5
ʽang-si-li-go	行洗礼個	3
ʽang-ts	行仔	1
ʽang-tsʽ	行刺	1
ʽang-we	行爲	10
ʽang-we-ko-jün	行爲果然	1
ʽao	號	1
ʽao-deo	號頭	1
ʽao-dong	號筒	1
ʽao-dong-go	號筒個	1
ʽao-li-da-kʽoh	號淚大哭	8
ʽao-ling	號令	13
ʽao-sao	豪𢜶	3
ʽao-sao-de	豪𢜶了	1
ʽao-su	號數	1
ʽao-vu	毫無	17
ʽao-vu-keng-kæ	毫無更改	4
ʽe	哎	4
ʽeh	合	2
ʽeh-gyüing	合羣	1
ʽeh-i	合意	3
ʽeh-kô	合家	1
ʽeh-kô	闔家	1
ʽeh-kô-go	合家個	1
ʽeh-kʽeo	合口	7
ʽeh-kʽeo-zi-dong	合口齊動	8
ʽeh-long	合攏	2
ʽeh-r	合而	1
ʽeh-ts	盒子	4
ʽeh-tæn-long	合帶攏	2
ʽeh-ying-go	合營個	2
ʽeh-zing-li	合城裏	2
ʽen	咸	16
ʽen	含	7
ʽen	汗	2
ʽen-cʽih-tʽô-liu	汗出湯流	1
ʽen-de	寒了	1
ʽen-di	咸地	1
ʽen-go	含個	2
ʽen-kyi-sing	咸肌身	1
ʽen-lu	旱路	1
ʽen-tao-cʽü	咸到處	1
ʽen-tih	含的	1
ʽen-tʽin-ʽô	咸天下	13
ʽeng	恨	7
ʽeng-sing	恨心	1
ʽeo	候	5
ʽeo	厚	5
ʽeo	後	3
ʽeo-deo	後頭	106
ʽeo-deo-go	後頭個	1
ʽeo-dæ	後代	61
ʽeo-dæ-go	後代個	1
ʽeo-jih	厚實	5
ʽeo-jih-go	厚實個	1
ʽeo-jü	後如	2
ʽeo-kyʽi-lih	候氣力	3
ʽeo-læ	後來	3
ʽeo-pe	後背	9
ʽeo-sang	後生	9
ʽeo-sao	後梢	1
ʽo	河	17
ʽo	禍	10
ʽo	和	5
ʽo	賀	4
ʽo	何	1
ʽo-cong	和衆	1
ʽo-dziao	和潮	4
ʽo-feh	何弗	9
ʽo-feh	禍弗	1
ʽo-feh-long-go	和弗攏個	1
ʽo-foh	禍福	2
ʽo-hao	和好	2
ʽo-hwông	何況	3
ʽo-jü	何如	2
ʽo-jü-yia	何如呀	1
ʽo-jün	和然	15
ʽo-kô	和家	4
ʽo-kô-kyi	和家計	1
ʽo-kông	河江	2
ʽo-li	何利	6
ʽo-li	河裏	4
ʽo-læn	荷蘭	1
ʽo-moh	和睦	5
ʽo-moh-go	和睦個	1
ʽo-nga	河外	5
ʽo-næn	禍難	1
ʽo-nön	和暖	1
ʽo-pih	何必	1
ʽo-pin	河邊	1
ʽo-pô	何把	1
ʽo-se	禍祟	27
ʽo-sæn	和三	1
ʽo-sæn-nah	和散那	10
ʽo-tih-go	和的個	2
ʽo-ts	和止	1
ʽo-tsah	和隻	1
ʽo-tsæ	禍災	4
ʽo-tsʽih-go	和七個	1
ʽo-yüong	何用	6
ʽo-zông	和尚	2
ʽoh	或	1
ʽoh-ko	學過	1
ʽoh-sang-ts	學生子	1
ʽoh-tsia	或者	1
ʽoh-ze	獲罪	1
ʽong	洪	1
ʽong-bao	紅袍	4
ʽong-deo-kang	紅豆羹	1
ʽong-eng	宏恩	8
ʽong-go	紅個	1
ʽong-hæ	紅海	1
ʽong-hæ-li	紅海裏	1
ʽong-ngô	紅牙	2
ʽong-shü	洪水	16
ʽong-sin	紅線	2
ʽong-ʽong-go	紅紅個	2
ʽæ	害	35
ʽæ	亥	1
ʽæ-go	亥個	1
ʽæ-sah	害煞	1
ʽæn	鹹	2
ʽæn-djông	閒常	1
ʽæn-go	鹹個	2
ʽæn-lôh	陷落	3
ʽæn-tsao	閒早	1
ʽæn-tsao-ts	閒早子	1
ʽæn-tsiang	閒賬	1
ʽô	下	10
ʽô	嗄	4
ʽô	夏	1
ʽô-cʽü-li	下處裏	2
ʽô-deo	下頭	3
ʽô-deo-go	下頭個	1
ʽô-kô	下家	3
ʽô-lôh	下落	1
ʽô-pun-nyih	下半日	1
ʽô-si	下世	7
ʽô-si-go	下世個	1
ʽô-siu	下手	3
ʽô-siu-go	下手個	2
ʽô-sæn	下三	1
ʽô-ti	下底	1
ʽô-tsao	下遭	2
ʽô-tʽin	夏天	3
ʽô-veng	下文	13
ʽô-væn	下飯	3
ʽô-zin	下賤	1
ʽôh	或	20
ʽôh	學	2
ʽôh-fu	或富	1
ʽôh-jih	學習	1
ʽôh-kwe	或貴	1
ʽôh-læ	學來	1
ʽôh-sang-ts	學生子	1
ʽôh-tsia	或者	53
ʽôh-veng	學問	2
ʽôh-we-de	學會了	1
ʽông-shü	降書	1
